UserId,ProductId,Rating
645a0c54180dad38b945f0ea,6456d2a93c8c44dc5a3fe06a,3
645a0c54180dad38b945f108,6456d2a93c8c44dc5a3fdee4,2
645a0c54180dad38b945f0f3,6456d2a93c8c44dc5a3fe305,4
645a0c54180dad38b945f0ea,6456d2a93c8c44dc5a3fded7,1
642b8700153ba7d0007c59b3,6456d2a93c8c44dc5a3fdf45,2
64549f7666552f8480e3d225,6456d2a93c8c44dc5a3fe09a,5
645a0c54180dad38b945f0c8,6456d2a93c8c44dc5a3fe13b,3
645a0c54180dad38b945f0f4,6456d2a93c8c44dc5a3fe1e2,3
645a0c54180dad38b945f0fa,6456d2a93c8c44dc5a3fe064,5
645a0c54180dad38b945f11c,6456d2a93c8c44dc5a3fdfff,4
645a0c54180dad38b945f0f9,6456d2a93c8c44dc5a3fe220,5
64549f7666552f8480e3d225,6456d2a93c8c44dc5a3fdf52,4
645a0c54180dad38b945f0e8,6456d2a93c8c44dc5a3fdf89,1
645a0c54180dad38b945f0f9,6456d2a93c8c44dc5a3fe0d1,5
645a0c54180dad38b945f118,6456d2a93c8c44dc5a3fdfec,4
645a0c54180dad38b945f0e0,6456d2a93c8c44dc5a3fe10d,5
645a0c54180dad38b945f0e5,6456d2a93c8c44dc5a3fe0b9,3
645a0c54180dad38b945f0fd,6456d2a93c8c44dc5a3fdf5f,3
645a0c54180dad38b945f0ec,6456d2a93c8c44dc5a3fe0a5,4
645a0c54180dad38b945f126,6456d2a93c8c44dc5a3fe180,3
645a0c54180dad38b945f0c9,6456d2a93c8c44dc5a3fdee4,1
645a0c54180dad38b945f0c8,6456d2a93c8c44dc5a3fde99,2
645a0c54180dad38b945f0ec,6456d2a93c8c44dc5a3fded3,1
645a0c54180dad38b945f11a,6456d2a93c8c44dc5a3fdeef,2
645a0c54180dad38b945f0f8,6456d2a93c8c44dc5a3fe11d,2
645a0c54180dad38b945f0ef,6456d2a93c8c44dc5a3fe294,4
645a0c54180dad38b945f112,6456d2a93c8c44dc5a3fe081,2
645a0c54180dad38b945f11c,6456d2a93c8c44dc5a3fe2fc,4
6455a4a07c5e0b03af570ce4,6456d2a93c8c44dc5a3fe2e5,2
645a0c54180dad38b945f0e2,6456d2a93c8c44dc5a3fe1be,5
645a0c54180dad38b945f0d2,6456d2a93c8c44dc5a3fdffd,4
645a0c54180dad38b945f128,6456d2a93c8c44dc5a3fe0b9,4
645a0c54180dad38b945f117,6456d2a93c8c44dc5a3fe196,5
645a0c54180dad38b945f117,6456d2a93c8c44dc5a3fdfcc,4
642b8700153ba7d0007c59b3,6456d2a93c8c44dc5a3fe31b,1
645a0c54180dad38b945f0cf,6456d2a93c8c44dc5a3fe1d5,3
645a0c54180dad38b945f0d4,6456d2a93c8c44dc5a3fe167,4
645a0c54180dad38b945f0d9,6456d2a93c8c44dc5a3fdfee,3
645a0c54180dad38b945f0d5,6456d2a93c8c44dc5a3fe2b7,2
645a0c54180dad38b945f10f,6456d2a93c8c44dc5a3fdfd8,2
645a0c54180dad38b945f0dd,6456d2a93c8c44dc5a3fe10e,1
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fdfd7,3
642f0290fe1a92541a9bf115,6456d2a93c8c44dc5a3fe0a1,2
645a0c54180dad38b945f0da,6456d2a93c8c44dc5a3fdf0e,2
645a0c54180dad38b945f0fb,6456d2a93c8c44dc5a3fe05a,5
645a0c54180dad38b945f118,6456d2a93c8c44dc5a3fdea8,1
64501ea603bba5059573ec16,6456d2a93c8c44dc5a3fdeeb,1
645a0c54180dad38b945f0de,6456d2a93c8c44dc5a3fdef7,1
645a0c54180dad38b945f10d,6456d2a93c8c44dc5a3fdee2,1
645a0c54180dad38b945f0e0,6456d2a93c8c44dc5a3fdeb0,5
645a0c54180dad38b945f0f8,6456d2a93c8c44dc5a3fe27f,5
6450301aec5586376400f6c7,6456d2a93c8c44dc5a3fe0a8,3
645a0c54180dad38b945f0e7,6456d2a93c8c44dc5a3fe20d,2
642b8700153ba7d0007c59b3,6456d2a93c8c44dc5a3fe13b,1
645a0c54180dad38b945f116,6456d2a93c8c44dc5a3fe2de,3
645a0c54180dad38b945f124,6456d2a93c8c44dc5a3fe0b3,4
645a0c54180dad38b945f11b,6456d2a93c8c44dc5a3fe0fa,2
645a0c54180dad38b945f103,6456d2a93c8c44dc5a3fdee0,5
645a0c54180dad38b945f0dc,6456d2a93c8c44dc5a3fe2bb,5
645a0c54180dad38b945f0d8,6456d2a93c8c44dc5a3fe0e4,5
645a0c54180dad38b945f0f1,6456d2a93c8c44dc5a3fe177,1
645a0c54180dad38b945f122,6456d2a93c8c44dc5a3fe2a3,2
645a0c54180dad38b945f0f4,6456d2a93c8c44dc5a3fe1f1,2
645a0c54180dad38b945f0d3,6456d2a93c8c44dc5a3fe24d,4
645a0c54180dad38b945f0e0,6456d2a93c8c44dc5a3fe20c,3
645a0c54180dad38b945f109,6456d2a93c8c44dc5a3fe12a,1
642b7ed217c81325aa8f3389,6456d2a93c8c44dc5a3fe1bd,4
645a0c54180dad38b945f116,6456d2a93c8c44dc5a3fe0e9,5
645a0c54180dad38b945f11f,6456d2a93c8c44dc5a3fde80,1
645a0c54180dad38b945f0f3,6456d2a93c8c44dc5a3fe31d,4
645a0c54180dad38b945f0cd,6456d2a93c8c44dc5a3fe00f,2
645a0c54180dad38b945f125,6456d2a93c8c44dc5a3fe0da,4
645a0c54180dad38b945f118,6456d2a93c8c44dc5a3fdf85,4
64549e7366552f8480e3d21d,6456d2a93c8c44dc5a3fe0e9,4
645a0c54180dad38b945f0cf,6456d2a93c8c44dc5a3fe16d,5
645a0c54180dad38b945f115,6456d2a93c8c44dc5a3fe314,4
645a0c54180dad38b945f0fc,6456d2a93c8c44dc5a3fe22a,2
645a0c54180dad38b945f0df,6456d2a93c8c44dc5a3fe137,2
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe2fe,3
645a0c54180dad38b945f0c8,6456d2a93c8c44dc5a3fe0f4,4
642b85e7153ba7d0007c59ac,6456d2a93c8c44dc5a3fdfa4,1
64549e7366552f8480e3d21d,6456d2a93c8c44dc5a3fde80,1
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe169,5
64294f70a3ad4a77f37e32b0,6456d2a93c8c44dc5a3fe0bc,4
645a0c54180dad38b945f0d6,6456d2a93c8c44dc5a3fdecc,2
645a0c54180dad38b945f11f,6456d2a93c8c44dc5a3fe303,2
645a0c54180dad38b945f100,6456d2a93c8c44dc5a3fe26a,4
645a0c54180dad38b945f118,6456d2a93c8c44dc5a3fe1a7,3
645a0c54180dad38b945f124,6456d2a93c8c44dc5a3fe30e,4
6452b011936c301c9ad5b185,6456d2a93c8c44dc5a3fe32d,3
645a0c54180dad38b945f0df,6456d2a93c8c44dc5a3fde69,2
645a0c54180dad38b945f0ff,6456d2a93c8c44dc5a3fe257,1
645a0c54180dad38b945f0cc,6456d2a93c8c44dc5a3fde95,3
645a0c54180dad38b945f102,6456d2a93c8c44dc5a3fe096,2
645a0c54180dad38b945f120,6456d2a93c8c44dc5a3fdea5,2
645a0c54180dad38b945f0e0,6456d2a93c8c44dc5a3fe179,2
645a0c54180dad38b945f0f5,6456d2a93c8c44dc5a3fdfca,2
645a0c54180dad38b945f0da,6456d2a93c8c44dc5a3fe05b,1
645a0c54180dad38b945f0f6,6456d2a93c8c44dc5a3fe0fd,1
645a0c54180dad38b945f122,6456d2a93c8c44dc5a3fdf25,3
645a0c54180dad38b945f127,6456d2a93c8c44dc5a3fe32e,3
6455a4a07c5e0b03af570ce4,6456d2a93c8c44dc5a3fe108,3
645a0c54180dad38b945f0f5,6456d2a93c8c44dc5a3fe000,4
645a0c54180dad38b945f0ef,6456d2a93c8c44dc5a3fdf27,5
645a0c54180dad38b945f0d0,6456d2a93c8c44dc5a3fe316,4
645a0c54180dad38b945f104,6456d2a93c8c44dc5a3fdf36,1
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe236,2
6454a10366552f8480e3d23f,6456d2a93c8c44dc5a3fe131,5
645a0c54180dad38b945f104,6456d2a93c8c44dc5a3fe1f9,5
64294f70a3ad4a77f37e32b1,6456d2a93c8c44dc5a3fe19e,2
64549f7666552f8480e3d225,6456d2a93c8c44dc5a3fe042,2
645a0c54180dad38b945f121,6456d2a93c8c44dc5a3fe2bd,5
64504520ec5586376400f8cd,6456d2a93c8c44dc5a3fe0fb,2
645a0c54180dad38b945f116,6456d2a93c8c44dc5a3fe086,2
645a0c54180dad38b945f11e,6456d2a93c8c44dc5a3fdeea,4
645a0c54180dad38b945f0eb,6456d2a93c8c44dc5a3fe2cd,4
645a0c54180dad38b945f0fa,6456d2a93c8c44dc5a3fe00b,2
645a0c54180dad38b945f0ff,6456d2a93c8c44dc5a3fdf11,3
645a0c54180dad38b945f115,6456d2a93c8c44dc5a3fe155,5
645a0c54180dad38b945f0d9,6456d2a93c8c44dc5a3fe043,3
64549e7366552f8480e3d21d,6456d2a93c8c44dc5a3fe181,3
645a0c54180dad38b945f110,6456d2a93c8c44dc5a3fdfb0,1
645a0c54180dad38b945f105,6456d2a93c8c44dc5a3fded4,5
645a0c54180dad38b945f122,6456d2a93c8c44dc5a3fdf12,3
645a0c54180dad38b945f0ea,6456d2a93c8c44dc5a3fded9,1
645a0c54180dad38b945f0f2,6456d2a93c8c44dc5a3fe1d8,4
645a0c54180dad38b945f0ea,6456d2a93c8c44dc5a3fdff9,2
645a0c54180dad38b945f111,6456d2a93c8c44dc5a3fe1ad,3
645a0c54180dad38b945f125,6456d2a93c8c44dc5a3fe0a8,1
645a0c54180dad38b945f0d5,6456d2a93c8c44dc5a3fe1bb,5
645a0c54180dad38b945f11e,6456d2a93c8c44dc5a3fe218,4
645a0c54180dad38b945f105,6456d2a93c8c44dc5a3fe2d8,4
645a0c54180dad38b945f0c5,6456d2a93c8c44dc5a3fdf91,3
642f0290fe1a92541a9bf115,6456d2a93c8c44dc5a3fe31c,4
645a0c54180dad38b945f0da,6456d2a93c8c44dc5a3fdfe8,4
645a0c54180dad38b945f0f0,6456d2a93c8c44dc5a3fe29c,2
645a0c54180dad38b945f113,6456d2a93c8c44dc5a3fe24d,5
645a0c54180dad38b945f0d5,6456d2a93c8c44dc5a3fe064,5
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fdf55,3
6450301aec5586376400f6c7,6456d2a93c8c44dc5a3fe11a,1
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe21b,1
645a0c54180dad38b945f0f4,6456d2a93c8c44dc5a3fe230,3
645a0c54180dad38b945f10f,6456d2a93c8c44dc5a3fe28e,3
645a0c54180dad38b945f0f1,6456d2a93c8c44dc5a3fe13a,1
645a0c54180dad38b945f10f,6456d2a93c8c44dc5a3fe1af,3
644f12cf36c89b6d867eb109,6456d2a93c8c44dc5a3fe1da,4
645a0c54180dad38b945f0ca,6456d2a93c8c44dc5a3fde6c,5
645a0c54180dad38b945f11e,6456d2a93c8c44dc5a3fde97,4
6430a7751f0fafa8c4434ecd,6456d2a93c8c44dc5a3fe2b2,4
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fde89,4
645a0c54180dad38b945f0e2,6456d2a93c8c44dc5a3fe2bf,5
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe29d,4
645a0c54180dad38b945f0f7,6456d2a93c8c44dc5a3fe1cd,5
645a0c54180dad38b945f0db,6456d2a93c8c44dc5a3fdfdd,1
642b880edd4ada5b0fad33bc,6456d2a93c8c44dc5a3fded9,3
64385072903bedde60b4decc,6456d2a93c8c44dc5a3fe1d7,4
645a0c54180dad38b945f0fe,6456d2a93c8c44dc5a3fe294,3
645a0c54180dad38b945f0f9,6456d2a93c8c44dc5a3fe0ea,1
645a0c54180dad38b945f103,6456d2a93c8c44dc5a3fe0c5,1
64482e7c34fef9294bf212cf,6456d2a93c8c44dc5a3fdedb,3
64501ea603bba5059573ec16,6456d2a93c8c44dc5a3fe2f5,1
6452b011936c301c9ad5b185,6456d2a93c8c44dc5a3fe027,5
642e6b624cb541949aaf18e1,6456d2a93c8c44dc5a3fdee7,1
645a0c54180dad38b945f128,6456d2a93c8c44dc5a3fdf85,1
645a0c54180dad38b945f0dc,6456d2a93c8c44dc5a3fe17f,5
645a0c54180dad38b945f0c9,6456d2a93c8c44dc5a3fdfe2,3
645a0c54180dad38b945f0f1,6456d2a93c8c44dc5a3fe17b,4
645a0c54180dad38b945f11a,6456d2a93c8c44dc5a3fe01e,3
645a0c54180dad38b945f0d7,6456d2a93c8c44dc5a3fdfbc,4
642b91fa50df97652be2001b,6456d2a93c8c44dc5a3fe04f,4
645a0c54180dad38b945f0d6,6456d2a93c8c44dc5a3fe287,2
645a0c54180dad38b945f0e7,6456d2a93c8c44dc5a3fdf3c,1
645a0c54180dad38b945f0f6,6456d2a93c8c44dc5a3fdef5,1
64549e7366552f8480e3d21d,6456d2a93c8c44dc5a3fde7c,2
645a0c54180dad38b945f0f2,6456d2a93c8c44dc5a3fdf58,2
645a0c54180dad38b945f0c8,6456d2a93c8c44dc5a3fe228,5
645a0c54180dad38b945f0e5,6456d2a93c8c44dc5a3fdf2f,3
645a0c54180dad38b945f0e4,6456d2a93c8c44dc5a3fe124,3
645a0c54180dad38b945f103,6456d2a93c8c44dc5a3fe29a,4
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe019,4
645a0c54180dad38b945f104,6456d2a93c8c44dc5a3fdecc,3
645a0c54180dad38b945f0ec,6456d2a93c8c44dc5a3fe0ea,5
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fdeb1,3
645a0c54180dad38b945f0ee,6456d2a93c8c44dc5a3fe009,2
645a0c54180dad38b945f0e4,6456d2a93c8c44dc5a3fdecf,3
645a0c54180dad38b945f0c7,6456d2a93c8c44dc5a3fdea6,2
645a0c54180dad38b945f0f0,6456d2a93c8c44dc5a3fdf5e,4
64549e7366552f8480e3d21d,6456d2a93c8c44dc5a3fde7a,2
644f12cf36c89b6d867eb109,6456d2a93c8c44dc5a3fe0c4,3
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fdea6,4
645a0c54180dad38b945f125,6456d2a93c8c44dc5a3fe2fc,2
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fe319,5
645a0c54180dad38b945f0c6,6456d2a93c8c44dc5a3fe122,3
645a0c54180dad38b945f109,6456d2a93c8c44dc5a3fe262,1
645a0c54180dad38b945f0c8,6456d2a93c8c44dc5a3fdf29,4
64294f70a3ad4a77f37e32b0,6456d2a93c8c44dc5a3fe2c1,5
642de8d58977f04fece1fddf,6456d2a93c8c44dc5a3fe076,5
64482e7c34fef9294bf212cf,6456d2a93c8c44dc5a3fe062,5
645a0c54180dad38b945f0fd,6456d2a93c8c44dc5a3fe31e,4
645a0c54180dad38b945f0d0,6456d2a93c8c44dc5a3fe29c,1
642b880edd4ada5b0fad33bc,6456d2a93c8c44dc5a3fe2e1,3
645a0c54180dad38b945f10c,6456d2a93c8c44dc5a3fe1a7,4
645a0c54180dad38b945f0f9,6456d2a93c8c44dc5a3fe225,3
645a0c54180dad38b945f110,6456d2a93c8c44dc5a3fdffc,4
645a0c54180dad38b945f0e2,6456d2a93c8c44dc5a3fe16d,4
645a0c54180dad38b945f0d0,6456d2a93c8c44dc5a3fe32e,4
645a0c54180dad38b945f0f0,6456d2a93c8c44dc5a3fdfee,2
645a0c54180dad38b945f0f1,6456d2a93c8c44dc5a3fdf01,5
645a0c54180dad38b945f118,6456d2a93c8c44dc5a3fe163,5
642b85e7153ba7d0007c59ac,6456d2a93c8c44dc5a3fe123,1
645a0c54180dad38b945f0fa,6456d2a93c8c44dc5a3fe08a,3
642de8d58977f04fece1fddf,6456d2a93c8c44dc5a3fe142,2
645a0c54180dad38b945f0ca,6456d2a93c8c44dc5a3fe115,1
645a0c54180dad38b945f0dd,6456d2a93c8c44dc5a3fe01f,3
645a0c54180dad38b945f0fd,6456d2a93c8c44dc5a3fe0ad,1
645a0c54180dad38b945f0cb,6456d2a93c8c44dc5a3fe229,4
645a0c54180dad38b945f119,6456d2a93c8c44dc5a3fde6a,4
642f0290fe1a92541a9bf115,6456d2a93c8c44dc5a3fe0ca,4
645a0c54180dad38b945f113,6456d2a93c8c44dc5a3fdf4a,1
64549feb66552f8480e3d22d,6456d2a93c8c44dc5a3fe1f6,3
645a0c54180dad38b945f0d3,6456d2a93c8c44dc5a3fdf46,5
645a0c54180dad38b945f0e3,6456d2a93c8c44dc5a3fe13b,3
645a0c54180dad38b945f0d4,6456d2a93c8c44dc5a3fe162,3
645a0c54180dad38b945f101,6456d2a93c8c44dc5a3fe2f7,2
645a0c54180dad38b945f11a,6456d2a93c8c44dc5a3fe1a1,2
645a0c54180dad38b945f10c,6456d2a93c8c44dc5a3fdf3d,4
645a0c54180dad38b945f0ef,6456d2a93c8c44dc5a3fe2cb,3
6447344c68e44427b8af20e0,6456d2a93c8c44dc5a3fe0a6,5
645a0c54180dad38b945f114,6456d2a93c8c44dc5a3fe21b,4
645a0c54180dad38b945f127,6456d2a93c8c44dc5a3fe310,4
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fe078,1
645a0c54180dad38b945f125,6456d2a93c8c44dc5a3fe089,5
645a0c54180dad38b945f0da,6456d2a93c8c44dc5a3fe121,4
645a0c54180dad38b945f0ff,6456d2a93c8c44dc5a3fe095,5
645a0c54180dad38b945f0ca,6456d2a93c8c44dc5a3fdfb2,5
6430a7751f0fafa8c4434ecd,6456d2a93c8c44dc5a3fe071,4
642b8700153ba7d0007c59b3,6456d2a93c8c44dc5a3fdf81,2
6450301aec5586376400f6c7,6456d2a93c8c44dc5a3fe0e9,5
645a0c54180dad38b945f0cc,6456d2a93c8c44dc5a3fdffa,3
645a0c54180dad38b945f128,6456d2a93c8c44dc5a3fdfa4,1
64504520ec5586376400f8cd,6456d2a93c8c44dc5a3fe10d,4
645a0c54180dad38b945f110,6456d2a93c8c44dc5a3fdf2d,1
645a0c54180dad38b945f124,6456d2a93c8c44dc5a3fe1dc,4
645a0c54180dad38b945f11f,6456d2a93c8c44dc5a3fe2a7,1
645a0c54180dad38b945f124,6456d2a93c8c44dc5a3fe136,5
645a0c54180dad38b945f112,6456d2a93c8c44dc5a3fe1d2,1
6430a7751f0fafa8c4434ecd,6456d2a93c8c44dc5a3fde82,1
645a0c54180dad38b945f122,6456d2a93c8c44dc5a3fe302,1
645a0c54180dad38b945f0c9,6456d2a93c8c44dc5a3fde67,1
645a0c54180dad38b945f0d5,6456d2a93c8c44dc5a3fdee4,5
645a0c54180dad38b945f125,6456d2a93c8c44dc5a3fe1b5,4
645a0c54180dad38b945f0e9,6456d2a93c8c44dc5a3fe068,5
64549e7366552f8480e3d21d,6456d2a93c8c44dc5a3fe247,2
645a0c54180dad38b945f122,6456d2a93c8c44dc5a3fe064,5
6455a4a07c5e0b03af570ce4,6456d2a93c8c44dc5a3fe2e5,1
645a0c54180dad38b945f106,6456d2a93c8c44dc5a3fe01a,2
645a0c54180dad38b945f127,6456d2a93c8c44dc5a3fe257,3
645a0c54180dad38b945f10a,6456d2a93c8c44dc5a3fe196,5
64294f70a3ad4a77f37e32b1,6456d2a93c8c44dc5a3fe116,1
645a0c54180dad38b945f0e3,6456d2a93c8c44dc5a3fdecf,3
645a0c54180dad38b945f105,6456d2a93c8c44dc5a3fdf05,2
645a0c54180dad38b945f110,6456d2a93c8c44dc5a3fe085,2
645a0c54180dad38b945f0ca,6456d2a93c8c44dc5a3fdfac,3
645a0c54180dad38b945f0f2,6456d2a93c8c44dc5a3fe263,2
64549f7666552f8480e3d225,6456d2a93c8c44dc5a3fe2cf,1
645a0c54180dad38b945f11d,6456d2a93c8c44dc5a3fe0cc,5
645a0c54180dad38b945f0c9,6456d2a93c8c44dc5a3fe08a,3
645a0c54180dad38b945f0e5,6456d2a93c8c44dc5a3fdec1,3
645a0c54180dad38b945f0c8,6456d2a93c8c44dc5a3fe254,5
64504520ec5586376400f8cd,6456d2a93c8c44dc5a3fe202,1
642b8700153ba7d0007c59b3,6456d2a93c8c44dc5a3fe29b,3
645a0c54180dad38b945f123,6456d2a93c8c44dc5a3fe296,5
645a0c54180dad38b945f0eb,6456d2a93c8c44dc5a3fe1da,3
645a0c54180dad38b945f0de,6456d2a93c8c44dc5a3fe2a8,1
642b85e7153ba7d0007c59ac,6456d2a93c8c44dc5a3fe104,4
645a0c54180dad38b945f0cd,6456d2a93c8c44dc5a3fe1eb,2
645a0c54180dad38b945f0fe,6456d2a93c8c44dc5a3fe07e,5
645a0c54180dad38b945f0e1,6456d2a93c8c44dc5a3fdf94,3
645a0c54180dad38b945f104,6456d2a93c8c44dc5a3fe315,2
645a0c54180dad38b945f0f8,6456d2a93c8c44dc5a3fe2a4,2
645a0c54180dad38b945f109,6456d2a93c8c44dc5a3fe1f7,1
645a0c54180dad38b945f0c5,6456d2a93c8c44dc5a3fe0d1,1
645a0c54180dad38b945f0f0,6456d2a93c8c44dc5a3fe191,4
645a0c54180dad38b945f114,6456d2a93c8c44dc5a3fe228,1
645a0c54180dad38b945f10e,6456d2a93c8c44dc5a3fdf09,1
6455a4a07c5e0b03af570ce4,6456d2a93c8c44dc5a3fe0c7,5
645a0c54180dad38b945f122,6456d2a93c8c44dc5a3fe222,2
645a0c54180dad38b945f0cf,6456d2a93c8c44dc5a3fe0ae,5
645a0c54180dad38b945f114,6456d2a93c8c44dc5a3fe1c1,3
645a0c54180dad38b945f0ca,6456d2a93c8c44dc5a3fe253,2
64549feb66552f8480e3d22d,6456d2a93c8c44dc5a3fe29c,5
645a0c54180dad38b945f126,6456d2a93c8c44dc5a3fe01d,3
645a0c54180dad38b945f0f2,6456d2a93c8c44dc5a3fe267,3
645a0c54180dad38b945f107,6456d2a93c8c44dc5a3fdee9,5
645a0c54180dad38b945f0e3,6456d2a93c8c44dc5a3fe13d,2
645a0c54180dad38b945f119,6456d2a93c8c44dc5a3fe2f9,2
645a0c54180dad38b945f0ee,6456d2a93c8c44dc5a3fe294,1
645a0c54180dad38b945f11b,6456d2a93c8c44dc5a3fdf20,3
645a0c54180dad38b945f0ca,6456d2a93c8c44dc5a3fe314,3
